short_url,title,abstract,
https://glo.bo/3JKQHPE,Flurona: sobe de oito para dez o número de casos na Bahia,"A prefeitura de Jaguarari confirmou, na tarde desta quarta-feira (05), mais dois casos de infecção do tipo Flurona, diagnóstico dado quando uma pessoa testa positivo para a Síndrome Gripal Influenza e para a covid-19 ao mesmo tempo. Os pacientes são um homem de 47 anos e uma jovem de 22 anos. Com isso, sobe para 10 o número de casos da coinfecção, registrados em outros três municípios: Salvador, Feira de Santana e Camaçari.",,
https://bit.ly/3qNT6QS,Saúde recebe notificação de 26 casos de coinfecção de influenza e covid-19,"Nesta quarta-feira (5), a Secretaria de Saúde foi notificada sobre 26 casos de coinfecção de Influenza e covid-19 de exames coletados em laboratórios particulares. Não há informação de qual é a subtipagem do vírus influenza e esses casos não estão registrados no sistema que capta hospitalizações de Síndrome Respiratória Aguda Grave (SRAG), portanto, não há registro de internação dos infectados.",,
https://bit.ly/3t3DV8L,Sergipe confirma primeiro caso de codetecção de influenza e coronavírus,"A Secretaria de Estado da Saúde (SES) confirmou o primeiro caso de codetecção simultânea dos vírus Influenza e coronavírus. Trata-se de uma mulher que reside em Aracaju. A identificação do caso atenta para que sejam reforçadas as medidas de prevenção contra a gripe e a Covid-19, a exemplo do uso correto da máscara, distanciamento social e higienização das mãos. O médico infectologista e diretor de Vigilância e Saúde, Marco Aurélio Goes, explica que como não há estudos concluídos sobre a identificação simultânea dos vírus, ainda não é possível afirmar se a coinfecção causa quadros mais graves da doença.",,
https://bit.ly/3JNhA5n,Defesa Civil Estadual emite alerta sobre aumento de casos de Covid-19 em MS,"A Defesa Civil emitiu alerta, nesta quinta-feira (6), sobre alto risco de contaminação do novo coronavírus em Mato Grosso do Sul. No comunicado, o órgão pede para a população se proteger, usar máscara, se vacinar e evitar aglomerações. Segundo o Secretário de Estado de Saúde, Geraldo Resende, nas últimas 24 horas, Mato Grosso do Sul saltou de 100 casos diários para 821. O Chefe da Pasta classifica o aumento como ‘estrondoso’. “Estamos fazendo reuniões o tempo todo, discutindo este cenário que está se apresentando, com crescimento muito grande. A média de 100 para 821 casos é um número estrondoso e mostra o crescimento da doença, principalmente entre os não vacinados, aqueles que não tiveram o ciclo completo e os que não tomaram a dose de reforço”, comentou Resende.",,
https://bit.ly/3HJjp1v,Lotados: Novo ‘surto’ de Covid-19 faz população procurar pontos de vacinação em Campo Grande,"Os pontos de vacinação em Campo Grande seguem com considerável aumento de pessoas em busca da vacina contra a Covid-19, ocasionados pelo salto no números de casos confirmados. Com isso, a população que ainda não tinha tomado a terceira dose do imunizante resolveu ‘correr atrás do prejuízo’.",,
https://bit.ly/3JQ13xG,Novos casos positivos de Covid-19 disparam também no interior de MS,"Não é só Campo Grande que tem disparado o número de novos casos de Covid-19, em Mato Grosso do Sul. Cidades do interior do Estado também tiveram aumento, deixando MS novamente em alerta com o coronavírus. Em aproximadamente uma semana, a cidade de Corumbá, distante aproximadamente 420 quilômetros de Campo Grande registrou 100 novos casos de Covid-19, sendo 10 deles nas últimas 24 horas. O município confirmou um óbito causado pelo vírus em 2022. Dourados também teve aumento nos casos de coronavírus. Conforme publicado pela Prefeitura Municipal, o município teve 44 novos casos nesta semana e um novo óbito.",,
https://bit.ly/3t6Hb3i,"Mesmo com 'boom' de casos de covid, MS ainda não identificou casos da variante Ômicron, diz SES","Mesmo com o surto de covid que abala a primeira semana de 2022, Mato Grosso do Sul ainda não tem casos comprovados da nova variante ômicron, considerada mais transmissível que as demais e responsável pela maioria das novas infecções no país, atualmente. De acordo com a SES (Secretaria de Estado de Saúde), as amostras analisadas não acusaram casos da nova variante até a tarde da última quinta-feira (6). A identificação das variantes em MS é feita por uma técnica de mapeamento genômico. No caso, o Lacen (Laboratório Central de Saúde Pública de Mato Grosso do Sul) colhe as amostras dos pacientes e envia para laboratórios de referência, que ficam em outros estados, como os da Fiocruz (Fundação Oswaldo Cruz), no Amazonas e no Rio de Janeiro, além do Instituto Adolfo Lutz, em São Paulo.",,
https://bit.ly/3zytVWB,"MS salta de 100 para 821 casos de Covid nas últimas 24h: ‘Estrondoso’, diz secretário de saúde","Mato Grosso do Sul saltou de uma média de 100 casos diários de Covid para 821, isso nas últimas 24 horas, segundo afirmou ao Jornal Midiamax o secretário de Estado de Saúde, Geraldo Resende. O número, chamado de “estrondoso” por ele, fez a pasta tomar uma série de medidas para tentar conter o novo surto da doença. “Estamos fazendo reuniões o tempo todo, discutindo este cenário que está se apresentando, com crescimento muito grande. A média de 100 para 821 casos é um número estrondoso e mostra o crescimento da doença, principalmente entre os não vacinados, aqueles que não tiveram o ciclo completo e os que não tomaram a dose de reforço”, comentou Resende.",,
https://bit.ly/3r09w8M,Feira de Santana: Hospital Estadual da Criança registra surto de H3N2,"Um surto de H3N2 foi identificado no Hospital Estadual da Criança (HEC), em Feira de Santana. Segundo a prefeitura municipal, o registro foi apontado nos dados do boletim epidemiológico da Secretaria da Saúde do Estado a Bahia (Sesab). De 97 casos da Influenza A H3N2 na cidade, 60 encontram-se na unidade hospitalar pediátrica. Segundo o prefeito Colbert Filho, o surto impacta diretamente o município e pode comprometer a capacidade da unidade pediátrica estadual atender plenamente as crianças atingidas.",,
https://bit.ly/3HKQLwO,Criança morre em Feira de Santana com teste positivo para H3N2; HEC emite nota de esclarecimento,"O primeiro óbito em Feira de Santana foi de uma criança, vítima de acidente de carro, acometida por uma comorbidade neurológica grave e que estava internada no Hospital Estadual da Criança (HEC), tendo, também, sido diagnosticada com H3N2. O paciente morreu no dia 29 de dezembro, no HEC, mas a Vigilância Epidemiológica do município foi informada quarta-feira (05/01/2022). A vítima era uma criança, de 4 anos, que foi internada no HEC no dia 26 de dezembro, com quadro patológico de tumor cerebral intracraniano e hidrocefalia. Logo após entrada na UTI, a criança apresentou sintomas gripais, foi realizado o RT-PCR, tanto para Covid-19 quanto para H3N2, sendo confirmado H3N2.",,
https://bit.ly/3q8VEdd,Novas medidas restritivas serão anunciadas na segunda-feira pelo Prosseguir em MS,"O Comitê do Prosseguir (Programa de Segurança da Economia e da Saúde) irá anunciar novas medidas restritivas contra covid na próxima segunda-feira em Mato Grosso do Sul. A decisão foi deliberada após reunião do comitê na manhã desta sexta-feira (7). Somente no boletim divulgado nesta manhã pelo governo de MS, foram 947 casos confirmados de covid em 24 horas. ""Estamos colhendo o fruto amargo das aglomerações de fim de ano"", disse a secretária-adjunta da saúde, Christinne Maymone. Conforme a SES-MS (Secretaria de Estado de Saúde de MS), somente nos últimos 12 dias foram mais de 380 pessoas infectadas com Influenza.",,
https://bit.ly/33jAHU4,"Com crescimento da covid, cidades retomam quarentena e toque de recolher no País","Com o aumento de casos de covid-19, o País já tem as primeiras cidades retomando a quarentena e o toque de recolher para reduzir a transmissão do vírus. No interior de São Paulo, a quarentena entrou em vigor nesta sexta-feira, 7, em Amparo, e outras três cidades - Tupã, Orlândia e Capivari - reeditaram algumas das restrições que vigoraram no auge da pandemia. No Estado de Mato Grosso do Sul, a cidade de Ribas do Rio Pardo é a primeira a decretar toque de recolher.",,
https://glo.bo/3tbxi4p,"Em nove dias, casos de Covid aumentam 457% em MS","Mato Grosso do Sul registra um aumento exponencial no número de confirmações de Covid-19 nos primeiros dias de 2022. Os casos da doença aumentaram em 457% nos últimos nove dias, de acordo com o boletim epidemiológico divulgado nesta sexta-feira (7). Mato Grosso do Sul teve um salto nos números de caso confirmados de Covid, sendo que o número de infectados nos últimos dias ultrapassou os casos confirmados em dezembro de 2021. De 1º a 28 de dezembro o estado contabilizou 170 casos, enquanto nos últimos nove dias foram registrados 947 confirmações.",,
https://bit.ly/3tjdHiG,"Em quase 20 dias, Tocantins registra 82 casos de Influenza H3N2 sazonal - Jornal do Tocantins","O Tocantins confirmou 82 casos de Influenza H3N2 sazonal em quase 20 dias, o que demonstra a circulação do vírus no Estado conforme a Secretaria Estadual da Saúde (SES). Esses casos foram registrados no período de 19 de dezembro de 2021 até esta quinta-feira, 6. Desde dezembro, as unidades de Saúde em cidades como Palmas, Araguaína e Gurupi estão lotadas com pacientes relatando sintomas gripais, comuns aos infectados pela Influenza e também pela Covid-19 - que atualmente registra 1.607 casos ativos, com pacientes em isolamento domiciliar ou hospitalar.",,
https://bit.ly/3tgRa6t,Sobe para 8 o número de mortes por H3N2 em MS,"A Secretaria de Saúde de Corumbá confirmou mais duas mortes por Influenza H3N2 na cidade, distante aproximadamente 420 quilômetros de Campo Grande. A informação está no boletim epidemiológicodivulgado no final da tarde de sexta-feira (7), junto com os dados da covid-19. Agora Mato Grosso do Sul totaliza 8 óbitos A cidade já tinha confirmado dois óbitos por H3N2, sendo de duas idosas. A primeira, de 76 anos, morreu no dia 28 de dezembro, e a segunda, hipertensa, de 74 anos, faleceu no dia 02 de janeiro.",,
https://bit.ly/3t7m4xX,MS registra 1.081 novos casos e 2 mortes de covid-19,"Em 24 horas, a SES (Secretária Estadual de Saúde) registrou 1.081 novos casos e 2 novas mortes em consequência de complicações associadas à covid-19 Mato Grosso do Sul. As informações constam no boletim epidemiológico divulgado neste sábado (9). O órgão também registrou um óbito, ocasionado pela gripe influenza (H3N2).",,
https://bit.ly/3ncXpEj,Aumento de infectados com gripe leva cidade do interior a toque de recolher,"O município de Ribas do Rio Pardo, a 98 quilômetros de Campo Grande, decretou nesta sexta-feira (7), toque de recolher a partir das 22h (de segunda a quinta-feira) e das 23h (nas sextas, sábados e domingos) por pelo menos 10 dias. Em todos os dias, a medida tem fim às 5h da data seguinte. Em meio ao crescimento de casos de covid-19 e da influenza H3N2, a prefeitura decidiu que seria necessário retornar a prática, que ganhou popularidade no começo da pandemia, como forma de reduzir a mobilidade urbana e evitar o contágio.",,
https://glo.bo/33em4RN,Covid-19: Número de pacientes internados aumentou 300% na capital em duas semanas,"A cidade do Rio contabilizou, nesta sexta-feira, um total de 5.776 casos confirmados de Covid-19. Nesta quinta, foram registrados 4.794. Há 44 pacientes internados e 11 aguardando um leito. O número de internados aumentou 300% na rede municipal em duas semanas. Dia 24 de dezembro, havia 11 pacientes nos leitos de enfermaria (4) e UTI (7). Nesta quinta, eram 33 pessoas. No estado, são 6.842 pessoas que testaram positivo para a doença. Foram registrados quatro óbitos.",,
https://bit.ly/3n9n6pq,Locutor das Moreninhas morre intoxicado com herbicida aplicado em horta,"O locutor, conhecido na região das Moreninhas, tinha uma horta urbana, no Bairro Campo Nobre, em Campo Grande. Segundo o Corpo de Bombeiros, o acidente de intoxicação aconteceu no local.Ele chegou a ser atendido pelos Bombeiros, após ter um mal estar durante pulverização de herbicida (Randap). Ainda de acordo com os militares, a vítima apresentou vômitos, broncoaspiração e parada cardíaca.",,
https://bit.ly/34pmzce,Sobe para 8 número de mortes por H3N2 em MS,"A Secretaria Municipal de Saúde de Corumbá confirmou mais duas mortes por gripe (Influenza H3N2), conforme boletim epidemiológico divulgado na noite de sexta-feira (7). Em três semanas, já são oito óbitos pela doença. A primeira morte foi registrada na terça-feira (4), de uma idosa de 72 anos, hipertensa e fumante. Já a segunda vítima é um idoso de 83 anos, hipertenso. A cidade soma quatro óbitos.",,
